ID,Severity,Start_Time,End_Time,Distance(mi),Description,Zipcode,Weather_Timestamp,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Duration,Region,State_CA,State_FL,State_Others,State_TX,City_Charlotte,City_Houston,City_Los Angeles,City_Miami,City_Orlando,City_Others,Weather_Condition_Encoded,Weather_Condition_Clear / Cloudy,Weather_Condition_Fog / Low Visibility,Weather_Condition_Others,Weather_Condition_Rain,Weather_Condition_Snow,Weather_Condition_Thunderstorms / Severe Weather
A-6713149,2,146,221,1.157,Incident on MN-22 near 125TH ST Drive with caution.,55336-4934,2020-11-21 02:35:00,24.0,85.0,29.48,10.0,W,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,5,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6138746,2,1206,1228,0.244,Stationary traffic on CA-18 from Bellflower St (Palmdale Rd/CA-18) to US-395 (CA-18) due to accident.,92301,2021-07-22 19:45:00,90.0,27.0,27.0,10.0,SSW,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1212772,2,1126,1187,0.0,Accident on Falls Of Neuse Rd at Raven Ridge Rd.,27614-9776,2020-12-28 18:51:00,49.0,59.0,29.83,10.0,SW,5.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,61,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1985020,2,1103,1213,0.0,Lane blocked due to accident on FL-10 Atlantic Blvd at Hickory Creek Blvd.,32225,2019-07-24 17:53:00,74.0,100.0,29.9,3.0,S,10.0,0.15,0,0,1,0,0,0,0,0,0,0,0,1,0,110,3,0,1,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-6393149,2,69,164,0.199,A crash has occurred causing no to minimum delays. Use caution.,97504,2021-02-03 00:53:00,41.0,65.0,28.58,10.0,WSW,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,9,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-5202339,2,372,450,0.093,Incident on IGOU FERRY RD near SEQUOYAH ACCESS RD Drive with caution.,37379-3542,2022-03-13 01:53:00,25.0,58.0,29.63,10.0,WNW,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,3,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4815577,2,794,947,0.166,Slow traffic from N Flowing Wells Rd (W Wetmore Rd) to N Stone Ave (E Wetmore Rd) due to accident.,85705,2022-01-27 12:58:00,59.0,22.0,27.29,10.0,NW,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,8,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6540865,2,99,219,0.043,A vehicle fire has occurred causing no to minimum delays. Use caution.,97439-8725,2021-02-04 01:56:00,38.0,100.0,30.46,10.0,SSE,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,9,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-6154502,2,588,671,0.509,Slow traffic on County Hwy-545 from Sinclair Rd (N Old Lake Wilson Rd/CR-545) to US-192 (N Old Lake Wilson Rd/CR-545) due to accident.,34747-1803,2021-12-27 09:56:00,69.0,81.0,30.07,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,3,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1865680,2,803,938,0.0,Restrictions due to accident on PA-66 both ways at PA-948.,16735-6823,2019-10-05 12:53:00,53.0,52.0,28.03,10.0,SE,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5967783,2,1041,1163,0.103,Slow traffic from Meadowknoll Dr to I-635 E due to accident.,75243-4214,2021-10-18 17:47:00,73.0,31.0,29.33,13.0,SSE,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4889139,2,889,1041,0.138,Stationary traffic on US-1 N - FL-5 from US-1 to SW 88th Pl due to accident.,33176-7221,2022-06-02 14:53:00,86.0,57.0,29.87,10.0,SSE,8.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,152,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
A-5423027,2,1247,1270,0.664,Slow traffic on Bayshore Fwy N - US-101 N from I-880 (US-101) to Brokaw Rd/1st St (US-101) due to accident.,95112,2022-09-18 20:53:00,63.0,90.0,29.65,4.0,S,5.0,0.28,0,0,0,0,1,0,0,0,0,0,0,0,0,23,9,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-6839883,2,1022,1097,0.632,Incident on I-94 EB near MN-95 Drive with caution.,55129,2020-10-22 16:55:00,35.0,96.0,29.18,4.0,NNE,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1518781,2,550,640,0.0,HOV lane blocked due to accident on CA-14 Southbound at Exit 2 Newhall Ave.,91321,2020-03-08 08:51:00,51.0,80.0,29.14,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1461243,3,923,988,0.0,Right lane blocked due to accident on I-25 at Exit 146 Garden Of The Gods Rd.,80907,2020-05-03 14:58:00,72.0,24.0,23.5,10.0,S,16.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,65,8,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-725242,2,267,296,0.0,Lane blocked and right hand shoulder blocked due to accident on I-75 Northbound before Exit 222 GA-351 Jodeco Rd.,30253,2022-02-02 04:35:00,41.0,81.0,29.2,10.0,E,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5951042,4,883,1175,1.52,Multi vehicle crash on PA 14 both directions between TO 8009/0750 SH and SR 0414 SH. All lanes closed.,17765,2021-05-04 14:54:00,77.0,60.0,29.11,10.0,SE,3.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,292,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5629130,2,78,162,0.311,Incident on I-64 WB near MM 167 Road closed. Take alternate route.,23129,2021-09-07 00:54:00,63.0,93.0,29.77,9.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1673924,2,677,707,0.0,Accident on Westside Rd at Gary Farrell Winery Rd.,95436-9810,2020-02-28 10:53:00,66.0,52.0,29.99,10.0,ESE,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5815018,2,658,733,3.133,Incident on I-10 EB near MM 258 Drive with caution.,32340,2021-11-27 10:53:00,52.0,45.0,29.94,10.0,N,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,3,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4272129,2,982,1146,1.12,Incident on I-75 SB near S EDWIN C MOSES BLVD Drive with caution.,45417,2022-03-02 15:56:00,61.0,35.0,28.91,10.0,SW,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-811068,2,1009,1039,0.0,Accident on NM-333 Central Ave at Four Hills Rd.,87123,2021-11-19 16:52:00,55.0,22.0,24.77,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-7009342,3,764,794,0.0,At RT-135/Exit 28A - Accident. Two lanes blocked.,11783,2020-05-03 12:53:00,65.0,70.0,29.65,10.0,SW,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4575050,2,584,665,0.234,Incident on I-10 EB near I-17 Left shoulder closed.,85034,2022-12-04 09:51:00,59.0,93.0,28.9,10.0,ESE,5.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,81,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5224373,2,998,1178,14.282,Slow traffic on San Gabriel River Fwy N - I-605 N from South St (I-605) to I-10/San Bernardino Fwy (I-605) due to accident.,90703,2022-02-24 16:53:00,58.0,26.0,30.07,10.0,W,8.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,180,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1318172,2,469,532,0.0,Right lane closed and right hand shoulder closed due to accident on US-17 George Washington Memorial Hwy Northbound at Meredith Dr.,23061-4154,2020-09-29 07:55:00,70.0,94.0,29.87,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-510158,2,287,332,0.0,Accident on Dilido Rd at Chenault St.,75228-5522,2017-07-24 04:53:00,73.9,93.0,29.89,10.0,East,3.5,0.03,0,0,0,0,0,0,0,0,0,1,0,0,0,45,7,0,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,0
A-4054611,2,988,1069,0.388,Incident on I-26 WB near MM 79 Drive with caution.,29127,2022-10-16 16:35:00,81.0,26.0,29.39,10.0,WSW,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-2160535,3,407,510,0.0,Slow lane blocked due to accident on I-280 Northbound at Exit 7 Saratoga Ave.,95117,2019-04-10 06:53:00,50.0,77.0,30.24,10.0,NNW,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-3899759,2,1025,1171,0.132,Slow traffic from Frels Ln to Van Ness St due to accident.,77076-1037,2022-03-04 16:53:00,73.0,66.0,29.94,10.0,SE,17.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,146,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
A-4141974,2,1289,1370,0.072,Incident on VIA MALLORCA near VIA ALICANTE Drive with caution.,92037-2607,2022-07-05 21:39:00,69.0,73.0,29.51,10.0,NW,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4166552,2,1137,1236,0.084,Incident on TIDEWATER DR near TIDEWATER DR Drive with caution.,23509,2022-12-30 18:59:00,60.0,80.0,30.26,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-6171350,2,1023,1059,0.8029999999999999,Stationary traffic on WA-503 from E Scott Ave (WA-503) to Englert Rd (Lewis River Rd/WA-503) due to accident.,98674-8236,2021-11-15 16:53:00,48.0,80.0,29.97,8.0,NW,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-4096500,2,1381,69,0.736,EB I-94 Harper Ave (Detroit),48224,2022-11-10 22:53:00,62.0,44.0,29.29,9.0,S,9.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1312,4,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4669844,4,442,525,0.061,US-1 N - US-1 S - FL-5 is closed from University Blvd (US-1) to US-192/E Strawbridge Ave (US-1) due to accident.,32901-4747,2023-02-01 07:39:00,67.0,97.0,30.15,8.0,WSW,7.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-7083156,2,912,977,0.0,At I-275 - Accident.,33604,2020-06-12 14:53:00,89.0,43.0,29.98,10.0,VAR,6.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,65,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1989974,3,627,673,0.0,Two lanes blocked due to accident on I-635 Westbound before Hillcrest Rd.,75240,2019-07-26 10:47:00,84.0,45.0,29.47,10.0,ESE,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,7,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6712450,2,1350,165,0.152,74-23 CPS - PRTY TRANS IS THE PSGR UNK WHERE DRVR IS,92570-6555,2020-11-22 22:58:00,46.0,72.0,28.28,10.0,NNW,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1185,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-748816,3,385,414,0.0,Lane blocked due to accident on I-25 Southbound at 8th Ave.,80204,2022-01-13 05:35:00,46.0,34.0,24.55,10.0,W,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4054515,2,1346,86,5.837999999999999,Multi vehicle crash on PA 41 southbound between LINCOLN HW and HIGHLAND RIDGE RD. All lanes closed.,17527-9458,2022-11-10 22:35:00,57.0,94.0,29.51,10.0,ESE,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1260,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-6668757,2,127,262,0.013,Incident on LINWOOD DR near WEBBER ST Drive with caution.,34232-4315,2020-12-20 01:53:00,59.0,83.0,30.04,10.0,ENE,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-7213527,2,839,912,0.0,At I-5 - Accident.,92113,2020-01-07 13:51:00,68.0,49.0,30.03,10.0,VAR,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1347973,2,1047,1092,0.0,Accident on NY-104 Ridge Rd near CR-148 Stone Rd.,14615-2419,2020-10-20 17:41:00,48.0,86.0,29.69,10.0,ENE,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4418259,2,530,609,0.69,Incident on I-530 SB near I-530 Expect long delays.,71602,2022-12-02 08:53:00,51.0,54.0,29.99,10.0,SSE,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-6564681,2,1005,1415,0.51,Stationary traffic on Riverside Fwy S - I-215 S from Barton Rd (I-215) to La Cadena Dr/Iowa Ave (I-215) due to accident.,92324,2021-01-30 16:53:00,61.0,36.0,28.88,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6307365,2,456,476,0.362,Stationary traffic on PA-100 N from PA-100/Boot Rd (PA-100) to US-30 (PA-100) due to accident.,19380,2021-11-18 07:35:00,52.0,88.0,29.36,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-2174646,2,868,942,0.0,Accident on US-401 Saunders St at Ileagnes Rd.,27603-2839,2019-04-18 14:51:00,79.0,42.0,29.52,10.0,SW,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-955874,2,572,603,0.0,Accident on US-90-ALT Main St at Westridge St.,77025-4530,2021-07-28 09:53:00,88.0,59.0,29.99,10.0,NW,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,7,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0
A-1908373,3,912,989,0.0,Accident on I-20 Westbound at Exits 55 55A 55B SC-6.,29073,2019-09-12 14:56:00,95.0,41.0,29.84,9.0,VAR,5.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,77,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5449456,2,737,827,2.305,Stationary traffic on I-35 N from US-8/Exit 132 (I-35) to CR-19/Exit 139 (I-35) due to accident.,55092,2022-08-12 12:15:00,66.0,92.0,29.19,10.0,SSE,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,5,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-4859154,2,1020,1145,0.144,Slow traffic on FL-7 - FL-860 - US-441 S from NE 183rd St / N Miami Ave to US-441 due to accident.,33169-4509,2022-01-20 17:01:00,71.0,93.0,30.04,1.0,SSE,5.0,0.01,0,0,0,0,0,0,0,0,1,0,0,0,0,125,3,0,1,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0
A-4154079,2,816,970,4.166,Stationary traffic on I-84 W - NY-52 W from NY-52/Exit 12 (I-84) to US-9W/NY-32/Exit 10 (I-84) due to accident.,12524,2022-10-17 13:53:00,60.0,83.0,29.45,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-2063684,2,982,1088,0.0,Accident on Jefferson St at NM-423 Paseo Del Norte.,87113,2019-06-20 15:52:00,92.0,10.0,24.56,10.0,SW,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,106,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-7766434,2,530,560,0.0,At RT-101 - Accident.,03104-5818,2019-07-31 08:53:00,80.0,71.0,29.74,10.0,WNW,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5847078,2,905,1004,0.146,Stationary traffic on FL-985 from FL-990/Killian Pkwy (FL-985) to FL-94/N Kendall Dr/SW 88th St (FL-985) due to accident.,33176,2021-09-13 14:53:00,88.0,61.0,30.05,10.0,ESE,15.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,99,3,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0
A-4683018,2,1106,1206,0.057,Incident on KILGORE AVE near CHAMBERLAIN ST Drive with caution.,27607-7336,2022-08-30 18:51:00,87.0,51.0,29.46,10.0,WSW,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5307944,2,1293,1387,0.122,Incident on SPRING ST NB near OLYMPIA AVE Expect delays.,92570-7579,2022-06-10 21:58:00,76.0,46.0,28.33,10.0,WNW,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-3881437,2,919,964,0.8190000000000001,Slow traffic on County Hwy-913 - FL-973 from FL-990/SW 112th St/Killian Dr (Galloway Rd/SW 87th Ave/FL-973) to US-1/S Dixie Hwy (SW 132nd St/SW 87th Ave/FL-973) due to accident.,33176-4360,2022-02-25 14:53:00,80.0,60.0,30.17,10.0,ESE,10.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
A-5178366,2,988,1123,0.8690000000000001,A crash has occurred. Prepare to slow or move over for worker safety.,97447,2023-02-07 16:48:00,52.0,71.0,29.8,9.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,9,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-1173487,3,1371,52,0.0,Two lanes blocked due to accident on I-87 Northbound at Exit 8 179th St.,10453,2021-01-30 22:51:00,28.0,45.0,30.3,10.0,NW,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1319,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6864950,2,202,325,0.029,Incident on NW 81ST ST near HOUSE 939 Drive with caution.,33150-2737,2020-11-11 03:20:00,80.0,81.0,29.81,10.0,SSE,20.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,123,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
A-5512643,2,844,1008,3.524,Stationary traffic on I-75 N - GA-401 N from GA-36/Exit 201 (I-75) to Bill Gardner Pkwy/Exit 212 (I-75) due to accident.,30233,2021-07-07 13:55:00,82.0,70.0,29.04,10.0,SE,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1962494,2,804,897,0.0,Accident on Research Blvd Northbound at FM-1325.,78758,2019-07-11 13:51:00,94.0,46.0,29.25,10.0,VAR,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,7,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4460295,2,893,1028,0.161,Stationary traffic on NC-51 from McMahon Dr to Corporate Center Dr due to accident.,28226-3934,2022-04-29 14:52:00,74.0,37.0,29.32,10.0,WSW,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
A-485818,2,611,656,0.0,Accident on Martin Luther King Jr Blvd at Leona St.,78722-2525,2017-06-12 09:51:00,82.9,65.0,29.92,10.0,SSE,6.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
A-7412358,2,1074,1102,0.103,Between John Young Pkwy and Duncan Pl - Accident.,32805-1151,2019-09-09 17:53:00,91.0,52.0,29.94,10.0,E,13.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,28,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
A-5816199,2,394,514,0.203,Accident on I-35 (Owatonna) (South) (US-14) from CR-45/S Cedar Ave (US-14) to US-14 E - US-218 S.,55060,2021-12-08 06:33:00,1.0,92.0,28.7,0.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,5,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
A-6019579,2,899,1023,0.27,Stationary traffic on UT-154 from W 3100 S (Bangerter Hwy/UT-154) to UT-201/W 2100 S (Bangerter Hwy/UT-154) due to accident.,84120,2021-10-05 14:54:00,77.0,24.0,25.72,10.0,S,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-6395463,2,172,287,0.601,Incident on I-295 SB near 103RD ST Drive with caution.,32210,2021-02-07 02:53:00,58.0,97.0,29.77,2.0,NNW,6.0,0.11,0,0,0,0,1,0,0,0,0,0,0,0,0,115,3,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1
A-734501,3,441,470,0.0,Two lanes blocked due to accident on I-35W Southbound before I-94 Exits 233 234 .,55415,2022-01-26 06:53:00,-16.0,79.0,29.41,10.0,SSE,7.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,5,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-7024504,3,823,838,1.215,Between Milwaukee Ave/Exit 49B and Jackson Blvd/Exit 51G - Earlier accident. Roadwork. Right lane blocked.,60642,2020-05-12 13:53:00,61.0,29.0,29.53,10.0,WNW,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4480757,2,586,688,2.016,Stationary traffic on I-5 N from 320th St/Exit 143 (I-5) to WA-516/Exit 149 (I-5) due to accident.,98001,2022-06-01 09:53:00,61.0,75.0,29.55,10.0,WNW,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,9,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-846759,3,1170,1239,0.0,Two lanes blocked queueing traffic and left hand shoulder blocked due to accident on I-285 Southbound at Exit 41 GA-10 Memorial Dr.,30032,2021-10-21 19:53:00,67.0,87.0,28.99,10.0,S,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-6402205,2,56,243,0.453,WB 105 TO NB 710. [FSP] has closed their incident [210122LAFSP00156],90723,2021-01-23 00:53:00,54.0,66.0,29.89,10.0,CALM,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,187,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-673882,2,479,523,0.0,Crash on Western Ave at 22nd St.,73109-1704,2022-03-17 07:52:00,54.0,69.0,28.32,10.0,SSE,15.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4905441,2,460,480,0.3229999999999999,Slow traffic on County Hwy-551 - NJ-45 from Red Bank Ave (Broad St/NJ-45) to Cooper St/Delaware St (Broad St/NJ-45) due to accident.,08096,2022-05-25 07:54:00,60.0,69.0,30.36,10.0,NE,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5197880,2,1040,1070,0.8390000000000001,Stationary traffic on NC-50 - US-70 E - US-401 S from I-440/I-40/US-64 (US-401) to Tryon Rd (US-401) due to accident.,27603-3222,2022-12-13 16:51:00,42.0,62.0,29.85,10.0,NE,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5124078,2,707,896,0.279,Slow traffic on US-521 N from Ballantyne Crossing Ave to Huffines Ln due to accident.,28277,2022-03-11 11:53:00,54.0,69.0,29.35,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0
A-4033016,2,976,1219,14.148,Slow traffic on I-95 N from Ives Dairy Rd/203rd St/NE 16th Pl/Exit 16 (I-95) to FL-870/Commercial Blvd/Exit 32 (I-95) due to accident.,33009,2022-09-26 15:53:00,79.0,88.0,29.82,10.0,NNW,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-7026548,2,906,956,0.0,At I-4/SR-400 - Accident.,32789-4512,2020-05-13 14:53:00,86.0,37.0,30.06,10.0,E,16.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5516138,2,767,1248,0.515,Slow traffic on CA-14 N - Antelope Valley Fwy N from CA-126/San Fernando Rd (CA-14) to Placerita Canyon Rd (CA-14) due to accident.,91321,2021-03-05 12:51:00,80.0,13.0,29.21,10.0,VAR,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
